Timestamp,OrderID,Side,Quantity,Price,Status
2025-10-09 12:00:57,6003880892,sell,0.001,122072.3,FILLED
2025-10-09 12:01:19,6003941627,buy,0.001,122080.9,FILLED
2025-10-10 11:37:47,6029803737,buy,0.001,121586.4,FILLED
2025-10-10 11:48:09,6029804549,sell,0.001,121635,FILLED
2025-10-10 11:48:14,6029975449,buy,0.001,121638.5,FILLED
2025-10-10 11:49:01,6029993769,sell,0.001,0,FILLED
2025-10-10 11:49:08,6029994979,buy,0.001,121614.6,FILLED
2025-10-10 11:52:37,6030074203,buy,0.001,121367.6,FILLED
2025-10-11 16:56:31,6068865732,buy,0.001,111472.8,FILLED
2025-10-11 17:03:23,6068867026,sell,0.001,111517.4,FILLED
2025-10-11 17:03:26,6068992102,buy,0.001,111534.9,FILLED
2025-10-11 17:04:37,6068992878,sell,0.001,111579.5,FILLED
2025-10-11 17:04:49,6069022054,buy,0.001,111605.6,FILLED
2025-10-11 17:06:37,6069027607,sell,0.001,111650.2,FILLED
2025-10-11 17:06:39,6069069416,buy,0.001,111657,FILLED
2025-10-11 17:14:17,6069231271,buy,0.001,111428.6,FILLED
2025-10-11 17:14:34,6069231760,sell,0.001,111473.2,FILLED
2025-10-11 17:19:49,6069069865,sell,0.001,111701.7,FILLED
2025-10-11 17:20:10,6069351718,buy,0.001,111631.5,FILLED
2025-10-11 17:20:19,6069354405,sell,0.001,111676.2,FILLED
2025-10-11 17:20:33,6069364711,buy,0.001,111775.9,FILLED
